,summary,X,label
1615,"12/20/2014: An assailant opened fire on New York City Police Department officers while they were sitting in their vehicle in Bedford-Stuyvesant neighborhood, Brooklyn, New York City, United States. Officers Wenjian Liu and Rafael Ramos were killed in the attack. The assailant, identified as Ismaaiyl Brinsley, claimed responsibility and stated that the attack was carried out to avenge the deaths of Michael Brown and Eric Garner at the hands of the authorities.",,0
1616,"01/06/2015: An explosive device detonated outside of the offices of the National Association for the Advancement of Colored People (NAACP) in Colorado Springs, Colorado, United States. No one was injured in the blast, but the building suffered minor damages. No group claimed responsibility for the incident; however, law enforcement officials arrested Thaddeus Murphy in connection with the attack. Murphy admitted to the bombing, but claimed that a tax preparation office, not the NAACP, was the target.",,1
1617,"02/10/2015: An assailant opened fire on Deah Shaddy Barakat, Yusor Mohammad Abu-Salha, and Razan Mohammad Abu-Salha at their residence in Chapel Hill, North Carolina, United States. The three family members were killed in the assault. No group claimed responsibility; however, authorities arrested and indicted Craig Stephen Hicks for the triple homicide. Sources were unsure whether the assailant was motivated by Islamophobic feelings or if the attack was the result of a parking dispute.",,1
1618,"02/17/2015: Assailants set fire to the New Shiloh Christian Center in Melbourne, Florida, United States. There were no casualties in the attack, but the church sustained $5,000 in damages. No group claimed responsibility for the incident; however, the assailants spray painted a swastika as well as the words ""Allahu Akbar"" on a nearby shed.",,1
1619,"02/18/2015: An assailant set fire to the Hollywood Nights adult entertainment store in Kalamazoo, Michigan, United States. There were no casualties reported in the incident, but the building was damaged in the blaze. Police arrested Mitchell Hapner in connection with the fire. Hapner confessed to the arson and claimed that he was trying to ""eradicate pornography."" Hapner was later found not guilty by reason of insanity for the attack.",,0
1620,"02/23/2015: Assailants set fire to two Reserve Officers' Training Corps (ROTC) vans at Kent State University in Kent, Ohio, United States. There were no reported casualties, although both vehicles were damaged in the attack. Anarchists claimed responsibility for the incident.",,0
1621,"03/09/2015: Assailants threw an incendiary device at a Kentucky Fried Chicken (KFC) in Reno, Nevada, United States. No one was injured in the attack, but a window was damaged. The Animal Liberation Front (ALF) claimed responsibility for the incident.",,0
1622,"03/20/2015: An assailant attacked a Transportation Security Administration (TSA) checkpoint at the Louis Armstrong New Orleans International Airport in New Orleans, Louisiana, United States. The assailant was killed and two TSA agents were wounded in the incident. No group claimed responsibility; however, sources attributed the attack to an individual, identified as Richard White.",,1
1623,"05/03/2015: Two assailants opened fire on the Curtis Culwell Center, which was hosting an exhibition of cartoons of the Prophet Muhammad, in Garland, Texas, United States. The assailants were killed and a security guard wounded in the attack. The assailants were identified as Elton Simpson and Nadir Soofi and had claimed response for the attack in twitter statements before the shooting.",,0
1624,"06/17/2015: An assailant opened fire on parishioners at Emanuel African Methodist Episcopal Church in Charleston, South Carolina, United States. At least nine people were killed in the attack. An individual, identified as Dylann Roof, claimed responsibility for the incident.",,1
1625,"06/22/2015: Assailants set fire to the College Hill Seventh Day Adventist Church and a church van in College Hills neighborhood, Knoxville, Tennessee, United States. No casualties were reported. No group claimed responsibility for the incident.",,0
1626,"06/23/2015: Assailants set fire to God's Power Church of Christ in Macon, Georgia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1627,"06/24/2015: Assailants set fire to Briar Creek Baptist Church in Charlotte, North Carolina, United States of America. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1628,"06/26/2015: Assailants set fire to the Glover Grove Missionary Baptist Church in Warrenville, South Carolina, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1629,"07/15/2015: Assailants set fire to the Fifth Ward Missionary Baptist Church, a predominately African American church, in Houston, Texas, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1630,"07/16/2015: An assailant opened fire on a military recruiting office in Chattanooga, Tennessee, United States. There were no reported casualties resulting from the assault. This was one of two attacks carried out by the same assailant within a short period of time; after targeting the office, the assailant attacked a military training center in the area. No group claimed responsibility for the incidents; however, the assailant was later identified as Mohammad Youssuf Abdulazeez.",,0
1631,"07/16/2015: An assailant opened fire on the Navy Operational Support Center in Chattanooga, Tennessee, United States. Five military personnel and the assailant were killed and two people, including a police officer and a Marine recruiter, were injured in the attack. This was one of two attacks carried out by the same assailant within a short period of time; before targeting the support center, the assailant had opened fire on a recruiting office. No group claimed responsibility for the incident; however, the assailant was later identified as Mohammad Youssuf Abdulazeez.",,0
1632,"07/19/2015: Assailants attempted to set fire to a Planned Parenthood facility in Aurora, Illinois, United States. There were no reports of casualties or property damage in the attack. No group claimed responsibility for the incident.",,1
1633,"07/23/2015: An assailant opened fire on the audience before killing himself at a screening of the movie Trainwreck in Lafayette, Louisiana, United States. At least three people, including the assailant, were killed and nine other people were injured in the assault. An individual, identified as John Russell Houser, claimed responsibility for the incident and stated that he carried out the attack with the intention that it would harm the United States (US) economy.",,1
1634,"08/01/2015: Arsonists set fire to a security guard's vehicle inside the locked gate of a construction site where a new Planned Parenthood clinic was being built in New Orleans, Louisiana, United States. No injuries resulted from the attack, but the car was damaged. No group claimed responsibility for the attack.",,1
1635,"08/02/2015: An explosive device detonated in a mailbox outside Calvary Baptist Church in Las Cruces, New Mexico, United States. There were no reported casualties in the blast. This was one of two similar blasts targeting churches in Las Cruces on the same day. No group claimed responsibility for the incident.",,1
1636,"08/02/2015: An explosive device detonated in a trash can outside Holy Cross Catholic Church in Las Cruces, New Mexico, United States. There were no reported casualties in the blast. This was one of two similar blasts targeting churches in Las Cruces on the same day. No group claimed responsibility for the incident.",,0
1637,"08/14/2015: An explosive device was discovered and safely defused outside of First Presbyterian Church in Las Cruces, New Mexico, United States. No group claimed responsibility for the incident.",,0
1638,"09/04/2015: Assailants set fire to a Planned Parenthood building in Pullman, Washington, United States. There were no reported casualties; however, there was significant damage to the building from the fire. No group claimed responsibility for the incident.",,1
1639,"09/13/2015: An assailant dressed in tactical gear and armed with a handgun threatened church-goers at the Corinth Missionary Baptist Church in Bullard, Texas, United States. The pastor of the church, John Johnson, was able to calm the perpetrator down, at which point he fled. Before fleeing, the assailant, identified as Rasheed Abdul Aziz, told the pastor that he had been sent by Allah to ""slay infidels."" Aziz was arrested the following day.",,0
1640,"09/30/2015: An assailant set fire to a Planned Parenthood Federation of America, Inc. facility in Thousand Oaks, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,1
1641,"10/01/2015: An assailant, identified as Christopher Harper-Mercer, entered a classroom at Umpqua Community College and held an unknown number of students and staff hostage in Roseburg, Oregon, United States. Armed with six firearms, the assailant shot and killed nine people and injured at least seven others. He exchanged fire with responding police officers before shooting and killing himself. Statements Harper-Mercer made in his manifesto and posted online reflect a fixation on mass shootings, as well as a misogynist and white supremacist narrative seen in message forums where participants self-identify as ""involuntarily celibate"" (incel).",,1
1642,"11/01/2015: An assailant threw an explosive device at a Walmart in Tupelo, Mississippi, United States. There were no reported casualties in the blast. An individual, identified as Marshall E. Leonard, claimed responsibility for the incident. Sources posited that Leonard targeted the Walmart because it stopped selling Mississippi state flags containing the Confederate flag symbol.",,1
1643,"11/04/2015: An assailant attacked students on the University of California campus in Merced, California, United States. Four students were injured in the attack. The assailant was shot and killed by police officers. Faisal Mohammad claimed responsibility in a note left at the scene.",,0
1644,"11/06/2015: An assailant attacked a Sikh bus driver in Inglewood, California, United States. The driver, identified as Balwinder Jit Singh, was injured in the attack. An individual identified as K.C. Tard Jr. claimed responsibility for the incident and called Singh a ""terrorist"" and a ""suicide bomber.""",,1
1645,"11/15/2015: Assailants opened fire on the Baitul Aman Mosque on Main Street in Meriden, Connecticut, United States. There were no reported casualties, though the mosque was damaged in the attack. No group claimed responsibility for the incident; however authorities identified the assailant as Ted Hakey Junior, who confessed to the attack.",,1
1646,"11/19/2015: An assailant threw incendiary devices at Dar Al-Hijrah Islamic Center in Falls Church, Virginia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, an individual, identified as Chester H. Gore, was arrested in connection with the attack.",,0
1647,"11/23/2015: Assailants opened fire on a Black Lives Matter rally in Minneapolis, Minnesota, United States. Five people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Sovereign Citizen and white supremacists.",,1
1648,"11/27/2015: An assailant opened fire on a Planned Parenthood clinic and held an unknown number of people hostage for five hours in Colorado Springs, Colorado, United States. At least three people were killed and nine other people were wounded in the assault. An individual, identified as Robert Lewis Dear, claimed responsibility for the incident and stated that he was a ""warrior for the babies.""",,1
1649,"12/02/2015: Two assailants opened fire on a holiday party at the Inland Regional Center for disabled people in San Bernardino, California, United States. The assailants also attempted to trigger an explosive device, which failed to detonate. Fourteen people were killed and at least 17 people were injured in the attack. Both assailants, identified as Syed Rizwan Farook and Tashfeen Malik, fled the scene but were located and killed in a shootout with police later the same day. No group claimed responsibility for the incident.",,0
1650,"12/05/2015: An assailant assaulted a Muslim store clerk at Fatima Food Mart in Queens, New York City, United States. The clerk was injured in the attack. No group claimed responsibility; however, an assailant, identified as Piro Kolvani, said ""I kill Muslims"" during the attack and was later arrested.",,0
1651,"12/08/2015: Assailants set fire to Jubba Cafe, a restaurant owned by a Somali-Muslim, in Grand Forks, North Dakota, United States. There were no reported casualties in the attack, but the building was damaged in the blaze. No group claimed responsibility for the incident; however, sources attributed the attack to an individual identified as Matthew Gust.",,1
1652,"12/11/2015: Assailants threw an incendiary device at the Islamic Society of Coachella Valley in Coachella, California, United States. There were no reported casualties, but the mosque was damaged in the attack. No group claimed responsibility for the incident; however, Carl James Dial was arrested in relation to the attack.",,0
1653,"12/26/2015: Assailants threw an incendiary device at the Tracy Islamic Center in Tracy, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1654,"01/02/2016: At least 12 armed assailants seized the Malheur National Wildlife Refuge headquarters in Princeton, Oregon, United States. On January 26, 2016, a leader of the group was killed, Ryan Bundy was wounded, and seven leaders, including Ammon and Ryan Bundy, were arrested in a confrontation with authorities approximately 45 miles away from the refuge. The last four assailants at the refuge were arrested on February 11, 2016. Citizens for Constitutional Freedom claimed responsibility for the incident and demanded that federal grounds be returned to the ranchers of Harney County. The group also stated that the occupation was carried out in protest to the five year sentence of Dwight and Steven Hammond, two ranchers convicted of arson of federal land.",,1
1655,"01/07/2016: An assailant shot and injured police officer Jesse Hartnett in Philadelphia, Pennsylvania, United States. Hartnett returned fire and injured the assailant as he attempted to flee. The assailant, identified as Edward Archer, stated that he carried out the attack ""in the name of Islam."" Archer also pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",,0
1656,"01/15/2016: Assailants attacked a Muslim civilian from Bangladesh in Bronx, New York City, United States. The civilian was injured in the assault. No group claimed responsibility; however, sources noted that the two assailants shouted ""ISIS, ISIS"" at the victim during the attack.",,1
1657,"02/11/2016: A machete-wielding assailant attacked and wounded four people in Nazareth Restaurant & Deli in Columbus, Ohio, United States. Police shot and killed the assailant after he fled the restaurant. No group claimed responsibility for the incident; however sources identified the assailant as Mohamed Barry, who shouted ""Allahu Akbar"" immediately before the attack.",,0
1658,"02/18/2016: An assailant armed with a hatchet attacked Zhang Yue, an 18-year-old Chinese exchange student, in Nashville, Indiana, United States. Yue was injured in the assault. Authorities arrested Dana Ericson, who confessed to the attack, self-identified as a white supremacist, and indicated that his goal was ethnic cleansing. In court Ericson stated that he was ""trying to start a revolution.""",,1
1659,"02/28/2016: Three assailants armed with knives attacked a group of Hispanic teenagers playing soccer at Stephen Sorensen Park in Lake Los Angeles, California, United States. At least two people suffered minor injuries in the assault. The three assailants, identified as Ian Justine Plankey, Richard Lawrence Daulton, and Kevin Matthew Stewart, were arrested following the incident. During the attack, they shouted white supremacist statements and racial slurs, including ""Heil Hitler, AV Skins.""",,1
1660,"03/30/2016: An assailant attempted to cut and set fire to power lines in Tyngsborough, Massachusetts, United States. The power lines were not damaged but the device started a fire in the nearby bushes. Danny M. Kelly claimed responsibility for the incident and demanded change within the court system.",,0
1661,"04/21/2016: Assailants set fire to St. Ann's Catholic Church in Bonners Ferry, Idaho, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1662,"04/26/2016: Assailants set fire to Riverside Church in Haverhill, Massachusetts, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1663,"05/25/2016: Assailants set fire to the First Congregational Church in Vancouver, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,1
1664,"05/25/2016: Assailants threw an incendiary device at the Planned Parenthood Modesto Heath Center in Modesto, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,1
1665,"05/26/2016: Assailants set fire to the Liberty Bible Church in Vancouver, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,1
1666,"06/05/2016: An assailant threw a Molotov cocktail at St. Paul's Memorial Church in Staten Island, New York City, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1667,"06/09/2016: An assailant threw a Molotov cocktail at First Central Baptist Church in Staten Island, New York City, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1668,"06/12/2016: An assailant armed with an assault rifle and a handgun opened fire on customers at Pulse, a gay nightclub, in Orlando, Florida, United States. The assailant then held an unknown number of people hostage inside the nightclub for three hours. At least 49 people were killed and 53 people were injured during the attack before the assailant was killed by police officers, who also rescued 30 hostages. The assailant, identified as Omar Mateen, had pledged allegiance to the Islamic State of Iraq and the Levant (ISIL). Additionally, Mateen stated that he carried out the attack in retaliation for U.S. airstrikes in Iraq and Syria. The Islamic State of Iraq and the Levant (ISIL) also claimed responsibility for the incident; however, Omar Mateen's connection to ISIL could not be confirmed.",,0
1669,"06/18/2016: An assailant attempted to assassinate presidential candidate Donald Trump at a campaign rally in Las Vegas, Nevada, United States. The assailant was arrested as he tried to remove a gun from the holster of a police officer. Michael Steven Sandford claimed responsibility for the incident. Sandford stated that he targeted Trump because he believed ""somebody had to stand up for America"" and told the Secret Service that he had planned for over a year to assassinate Trump.",,1
1670,"06/19/2016: An explosive device was discovered and safely defused at Life Church in Stephens City, Virginia, United States. No group claimed responsibility for the incident.",,1
1671,"07/04/2016: Assailants attempted to set fire to a building that formerly housed the Temple Israel House in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",,0
1672,"07/05/2016: Assailants set fire to the Greater St. Paul Missionary Baptist Church in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",,1
1673,"07/06/2016: Assailants attempted to set fire to the Church of Christ in St. Louis, Missouri, United States. Assailants also spray painted ""Stop Preaching False Doctrine"" and ""America is Sodom and Gomorrah."" No group claimed responsibility for the incident; however, sources suspected the involvement of the Black Hebrew Israelites.",,0
1674,"07/07/2016: An assailant opened fire on police officers at a Black Lives Matter protest in Dallas, Texas, United States. Five police officers were killed and nine people, including officers and civilians, were injured in the attack. The assailant was killed during a standoff with police forces following the shooting. Micah Xavier Johnson claimed responsibility for the incident and stated that he ""wanted to kill white people.""",,0
1675,"07/07/2016: An assailant opened fire on police officers and civilians in Bristol, Tennessee, United States. One person was killed and four others, including a police officer and the assailant, were injured in the attack. Lakeem Keon Scott claimed responsibility for the incident and stated that he carried out the attack because he was upset with the deaths of African Americans by authorities in Louisiana and Minnesota. Additionally, witnesses reported Scott shouting, ""Police suck! Black lives matter!"" during the attack.",,0
1676,"07/07/2016: An assailant opened fire on an Islamic Community center in College Station, Texas, United States. There were no reported casualties in the assault. No group claimed responsibility; however, sources suspected that the attack was carried out by anti-Muslim extremists.",,1
1677,"07/09/2016: An assailant opened fire on a police station in San Antonio, Texas, United States. There were no casualties in the attack. No group claimed responsibility for the incident.",,1
1678,"07/17/2016: An assailant opened fire on police in Baton Rouge, Louisiana, United States. Four people, including three police officers and the assailant, were killed and three officers were injured in the assault. Gavin Long, an anti-police extremist, claimed responsibility for the incident and stated that ""he needed to bring destruction 'upon bad cops as well as good cops' because of what he saw as the justice system's failure to prosecute bad police officers who commit crimes against 'my people.'""",,1
1679,"07/17/2016: An assailant threw an incendiary device at a parked police vehicle in Daytona Beach, Florida, United States. There were no reported casualties in the attack. An unknown anti-police extremist group claimed responsibility for the incident in a note left at the scene and stated ""Black Lives Matter"" while also mentioning Alton Sterling and Philando Castile.",,0
1680,"07/17/2016: Assailants set fire to the Islamic Education Center in Tampa, Florida, United States. There were no reported casualties. No group claimed responsibility for the incident.",,0
1681,"07/25/2016: An assailant set fire to a Mormon church in Las Vegas, Nevada, United States. There were no reported casualties. This was one of two related arson attacks in Las Vegas on this date. No group claimed responsibility for the incidents.",,0
1682,"07/25/2016: An assailant set fire to a firefighters' union hall in Las Vegas, Nevada, United States. There were no reported casualties. This was one of two related arson attacks in Las Vegas on this date. No group claimed responsibility for the incidents.",,0
1683,"07/27/2016: Assailants set fire to the Islamic Education Center in Tampa, Florida, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,0
1684,"07/31/2016: Assailants set fire to a construction site for the Dakota Access pipeline near Oskaloosa, Iowa, United States. There were no casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",,0
1685,"08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline west of Newton, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",,0
1686,"08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline southeast of Reasnor, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",,0
1687,"08/04/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.",,0
1688,"08/05/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.",,0
1689,"08/09/2016: Assailants threw a firecracker at the house of Rabbi Avremel Kotlarsky in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.",,0
1690,"08/09/2016: Assailants threw a firecracker at the house of Rabbi Simcha Morgenstern in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.",,0
1691,"08/10/2016: An assailant set fire to a residence in Endicott, New York, United States. The offender placed gasoline-filled cans throughout the house as obstacles and spray-painted the anti-police message ""lie with pigs, fry like bacon"" on an exterior wall of the house before starting the blaze. The family sleeping inside the house escaped, and no injuries were reported. No group claimed responsibility; however, authorities arrested and charged firefighter Jason T. Stokes with starting the fire at his own house.",,1
1692,"08/13/2016: Assailants opened fire on an Imam, Maulama Akonjee, and his assistant, Thara Uddin, in Queens, New York City, United States. Akonjee and Uddin were killed in the attack. No group claimed responsibility, though authorities arrested Oscar Morel in connection with the incident.",,1
1693,"08/20/2016: An assailant stabbed and injured two civilians at an apartment complex in Roanoke, Virginia, United States. The assailant was also injured in the attack. No group claimed responsibility for the incident; however, sources identified the assailant as Wasil Farooqui.",,0
1694,"08/23/2016: An explosive device detonated in a Rainbow Times newspaper box in Salem, Massachusetts, United States. There were no reported casualties in the blast. No group claimed responsibility for the incident.",,0
1695,"09/02/2016: Assailants set fire to the Holy Trinity African Methodist Episcopal Church in Las Vegas, Nevada, United States. There were no reported casualties. No group claimed responsibility for the incident.",,0
1696,"09/12/2016: An assailant set fire to the Islamic Center mosque in Fort Pierce, Florida, United States. There were no reported casualties in the attack. Joseph Michael Schreiber was arrested and claimed responsibility for the incident.",,1
1697,"09/16/2016: An assailant shot and injured police sergeant Sylvia Young in Philadelphia, Pennsylvania, United States. When officers responded, the assailant proceeded to shoot at additional targets, including people sitting in a tavern and in a vehicle, and another police officer in an alley. The assailant and one civilian were killed and five people, including two police officers, were injured in the attack. Nicholas Glenn claimed responsibility for the incident and stated in a note left at the scene that he hated police officers.",,1
1698,"09/17/2016: An explosive device detonated in Seaside Park, New Jersey, United States. It is believed that the blast was targeting a military charity race but failed to cause any casualties as the race was late to begin. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",0.0,0
1699,"09/17/2016: An explosive device detonated in the Chelsea neighborhood of Manhattan, New York City, United States. At least 29 people were injured in the blast. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",0.0,0
1700,"09/17/2016: Security forces discovered and defused an explosive device in the Chelsea neighborhood of Manhattan, New York City, United States. The device was discovered several blocks away from an explosion that occurred earlier the same day. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",0.0,0
1701,"09/17/2016: An assailant stabbed and injured 10 people at the Crossroads Center shopping mall in St. Cloud, Minnesota, United States. The assailant, identified as Dahir Ahmed Adan, was shot and killed by a police officer. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, Adan's connection to ISIL could not be confirmed.",0.0,0
1702,"09/18/2016: Security forces discovered and attempted to defuse five explosive devices near a train station in Elizabeth, New Jersey, United States. One device detonated but failed to cause any casualties. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",0.0,0
1703,"09/24/2016: Assailants set fire to the Islamic Center of Northland in Kansas City, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1.0,0
1704,"10/03/2016: Assailants set fire to the Belmont Baptist Church in Belmont, Nebraska, United States. There were no reported casualties. This was one of two arson attacks targeting the church on this date. No group claimed responsibility for the incident.",0.0,0
1705,"10/03/2016: Assailants set fire to the Belmont Baptist Church in Lincoln, Nebraska, United States. There were no reported casualties in the incident. This was one of two arson attacks targeting the same church on this date. No group claimed responsibility for the incidents.",0.0,0
1706,"10/04/2016: An assailant opened fire on the Indianapolis Metropolitan Police Department northwest district headquarters in Indianapolis, Indiana, United States. There were no reported casualties in the assault. Authorities arrested an anti-white extremist, identified as Damoine A. Wilcoxson, in connection with the attack. Sources indicated that a note left at the scene declared ""war on white people,"" and that Wilcoxson made statements online calling for ""social justice and retribution.""",0.0,0
1707,"10/09/2016: Assailants set fire to Wesley Chapel Church in Century, Florida, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0.0,0
1708,"10/13/2016: An assailant opened fire on the Indianapolis Metropolitan Police Department north district headquarters in Indianapolis, Indiana, United States. There were no reported casualties in the assault. Authorities arrested an anti-white extremist, identified as Damoine A. Wilcoxson, in connection with the attack. Sources indicated that a note left at the scene declared ""war on white people,"" and that Wilcoxson made statements online calling for ""social justice and retribution.""",0.0,0
1709,"10/15/2016: Assailants set fire to construction equipment for the Dakota Access oil pipeline in Reasnor, Iowa, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0.0,0
1710,"10/16/2016: Assailants threw a Molotov cocktail targeting a Republican Party (GOP) office in Hillsborough, North Carolina, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources noted that the assailants spray-painted ""Nazi Republicans leave town or else"" on the building.",0.0,0
1711,"11/08/2016: Assailant set fire to Dakota Access Pipeline equipment in Buena Vista County, Iowa, United States. There were no reported casualties in the attack. Two unaffiliated individuals, identified as Jessica Reznicek and Ruby Montoya, claimed responsibility for the incident.",0.0,0
1712,"11/23/2016: Assailants set fire to a Project Defending Life office in Albuquerque, New Mexico, United States. No casualties were reported in the attack. No group claimed responsibility for the incident.",0.0,1
1713,"11/25/2016: Assailants set fire to Our Savior Lutheran Church in Tacoma, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0.0,0
1714,"11/28/2016: An assailant rammed his vehicle into a group of students and stabbed bystanders at Ohio State University in Columbus, Ohio, United States. At least 11 people were injured before a nearby police officer shot and killed the assailant. The assailant, identified as Abdul Razak Ali Artan, wrote on his Facebook page prior to the attack, ""If you want us Muslims to stop carrying lone wolf attacks, then make peace with the Islamic State group."" The Islamic State of Iraq and the Levant (ISIL) also claimed responsibility for the incident; however, Artan's connection to ISIL could not be confirmed.",0.0,0
1715,"12/04/2016: An assailant opened fire inside Comet Ping Pong restaurant in Washington, District of Columbia, United States. There were no reported casualties, and the assailant was arrested at the scene. The assailant, identified as Edgar M. Welch, stated that he targeted Comet Ping Pong because he suspected that the human trafficking of children was occurring at the restaurant.",0.0,1
1716,"12/07/2016: Assailants set fire to First Baptist Church in Redlands, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0.0,0
1717,"12/15/2016: An assailant sent a message via Twitter to Kurt Eichenwald, a Newsweek journalist, in Dallas, Texas, United States. The message contained the text ""You deserve a seizure for your posts"" and a GIF image of a strobe. Eichenwald, who has epilepsy, suffered a seizure and was incapacitated for several days. No group claimed responsibility for the incident; however, authorities arrested John Rayne Rivello in connection with the attack.",0.0,1
1718,"01/02/2017: Four assailants tied up and tortured a mentally disabled person at a residence in the west side of Chicago, Illinois, United States. The victim was released after four hours. The attack was streamed on Facebook and the assailants shouted anti-Trump and anti-white profanities. Jordan Hill, Brittany Covington, Tesfaye Cooper, and Tanisha Covington were arrested on hate crime charges in connection with the incident.",0.0,0
1719,"01/06/2017: An assailant opened fire at Fort Lauderdale-Hollywood International Airport in Fort Lauderdale, Florida, United States. At least five people were killed and six other people were injured in the assault. Esteban Santiago admitted that he had discussed his plans for the attack in various jihadi online chat rooms. Moreover, Santiago stated that the Central Intelligence Agency (CIA) was forcing him to view Islamic State of Iraq and the Levant (ISIL) videos.",0.0,1
1720,"01/07/2017: Assailants set fire to the Islamic Center of Lake Travis in Hudson Bend, Texas, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the incident was carried out by anti-Muslim extremists.",1.0,1
1721,"01/07/2017: Assailants set fire to St. Stephen Presbyterian Church on MacPherson Avenue in Fort Worth, Texas, United States. There were no reported casualties in the attack. No group claimed responsibility; however, officials arrested Jonathan Jimenez in connection with the incident.",0.0,1
1722,"01/14/2017: An assailant set fire to Bellevue mosque in Bellevue, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, authorities arrested Isaac Wayne Wilson in connection with the attack.",1.0,1
1723,"01/20/2017: Assailants threatened a gay civilian with a gun and punched him outside his home in Kansas City, Missouri, United States. The civilian, identified as Gyo, was injured in the assault. The assailants also spray-painted homophobic slurs on the victim's vehicle during the incident.",1.0,1
1724,"01/28/2017: An assailant set fire to the Islamic Center of Victoria in Victoria, Texas, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to an anti-Muslim extremist, identified as Marq Vincent Perez, who targeted the mosque because he thought ""its worshipers were terrorists.""",1.0,1
1725,"01/31/2017: An assailant shot and killed Scott Von Lanken, a transit security guard, near Union Station in Denver, Colorado, United States. Joshua Cummings, a Muslim extremist, claimed responsibility for the incident and stated that he carried out the attack ""for the pleasure of Allah."" Cummings pledged allegiance to the Islamic State of Iraq and the Levant (ISIL) after his arrest, but he claimed that the attack was not in the name of ISIL.",0.0,0
